ID, NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025 ,TESTS_GRADE
2700052,190003704722,2019,4201406,Araranguá,42,SC,19,F,1,1,1,4305108.0,Caxias do Sul,43.0,RS,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,B,1,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,A,B,B ,
2700277,190003704947,2019,4201406,Araranguá,42,SC,16,F,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,510.0,513.0,517.0,439.7,546.1,565.0,623.2,AECBABCCDAEAEABDBBBDEEBBCDCADDACDEBAEBEBCBCDA,AEACCEDDBCBEABDBEBABCAEAEDBDEECCDACAEEDECBDCB,ADBBE99999ABCCDDCAEECDDABDACDEADECDEAEEEBAEAAEACEC,AABDBEEBDCAADECBAECBBDEACDBACCAEBCBBDAEBEAAEB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,120.0,100.0,120.0,100.0,600.0,F,E,D,D,4,H,B,D,D,C,A,B,B,B,A,B,A,B,B,B,A,D,A,C,B ,434.8
2700283,190003704953,2019,4201406,Araranguá,42,SC,18,M,1,1,1,4201406.0,Araranguá,42.0,SC,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,508.0,512.0,517.0,616.2,656.2,640.0,754.0,DEADBDAAECDEAAABBCBDCCEABECBBEDEABADABEECCCAB,ABABADEDCEEEBCBBDCBEBDBAAADECACDBBCBCCCAAACBC,BBEDA99999CBABEECABCCADCEEDABDDDEBAAADDAECDCCDABCD,ABEDBEECEBECDBABACCBADBACEBEACEAECDCADEBEDCBA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,180.0,160.0,200.0,140.0,840.0,F,F,D,D,4,M,B,E,D,B,B,B,B,B,B,B,A,B,C,B,B,E,A,C,B ,533.28
2700307,190003704977,2019,4201406,Araranguá,42,SC,17,M,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,509.0,514.0,515.0,536.4,567.7,513.3,518.1,EEDCDCAEDACBDDBDDCCABBDDABBEBDDCECBCECDDABBDA,CCEDBABCABABDDBEEDECBEACCADABCACACCBAEDBAAADC,ABBDE99999BACEBDEDEBDACDCEABEECBACBEDDECDDECBCDEED,EBBEDBDBBCCDCAEDCABDDBEEBACEACBDCEDABDABBDCDA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,140.0,120.0,80.0,580.0,B,D,A,B,3,D,A,B,D,B,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B ,427.1
2700422,190003705092,2019,4201406,Araranguá,42,SC,19,F,1,1,1,2403251.0,Parnamirim,24.0,RN,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,507.0,511.0,516.0,463.1,584.1,553.1,539.0,CBCEDEBABEBDDCBCCDDDDBDCDDABABBDCDDBBCBBBCEAE,EAECABAEABACACEBECCDCDCDEDBCAEBAEACCADCEEACCB,99999ABDAEAABABCADECDAAECBDECABCCEECBCDABDCABCCCBD,CEAEDBACDEBAABEEDDEBCDCEAEAEBADCEBDECBBDCBBCD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,180.0,160.0,180.0,160.0,840.0,D,F,D,D,3,C,A,B,C,B,A,B,A,A,A,A,A,A,B,A,B,E,A,A,B ,427.86
2700499,190003705169,2019,4201406,Araranguá,42,SC,15,F,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,510.0,513.0,517.0,538.7,601.2,594.7,524.5,EECDDBAEECECCBACABBEBAEDDDCBDCDBCACBAAEBCDCDB,EEACEEEBADEEDBABCAAECAAABDBEEBDCCBCBDACDCBDCD,ADBBE99999ABCCACCAAECBDDAAACECBDEDDCAECEDEBCCDBBAC,AAECBBEEBAAEDDACBBCBABDCCDACADEACECAEBEADBCBB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,120.0,120.0,120.0,40.0,560.0,G,G,D,D,4,N,A,D,E,B,A,B,B,B,B,B,A,B,D,A,A,D,B,B,B ,451.82000000000005
2702916,190003707586,2019,4201406,Araranguá,42,SC,17,F,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,508.0,512.0,515.0,419.5,531.3,519.9,501.8,CADCDDAEBCDBEAEBDBDABAEDADCEBD.EBCAADCDDCCECC,EBACADDAACDEAEBADBEBEDBCACDBEBEABAEBCBCBACEAC,BDEEA99999EECBEECCDBBABDCEAAECEABBDAADABEBECCADEED,ECABDEBCBABBBBEACBCBADBBCABECEBDDBBAADDEDABDE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,100.0,120.0,100.0,80.0,520.0,F,F,D,D,5,E,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,E,A,A,B ,394.49999999999994
2702981,190003707651,2019,4201406,Araranguá,42,SC,17,F,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,,0,42076447.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,510.0,513.0,517.0,384.4,433.8,475.7,385.5,BECCBCCDEEDDBDECCCDADADACDCDBEBDCDCBCBBDBDBAE,CEBEBDBDBDBDBCBACDBDBDACBCBDCCCABABCBDBACACAE,99999CBEDBABCCEDEAAECEDCDBCCAEDBEDADCBABECBEAAADCB,BDCDDACEABCAAEDCCEDBCCEDECBCDCADAEACDDBDDBDBC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,40.0,40.0,100.0,0.0,280.0,C,C,B,B,3,H,A,C,D,C,B,B,B,B,B,B,A,B,D,A,B,D,B,B,B ,335.88
2703114,190003707784,2019,4201406,Araranguá,42,SC,18,M,1,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,508.0,512.0,515.0,436.0,390.0,486.1,636.6,CBEACDEDCDCABDBABDAABCBECDCEEBEACDADCBAEDADEB,BAADEBDBCECBAECDCDBADEBCADDDBDCDAEDDACEBBBDCB,BBADC99999CBDAEACCBEBDACACDEBBCABBACCDEADEAECABDBA,EBCABDBBADDBEDBDDAAEACCBC*ACECCCBADABCDBDCBDA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,40.0,60.0,100.0,20.0,340.0,E,D,C,C,4,G,A,C,D,B,B,B,A,B,A,B,A,B,C,A,B,D,A,B,B ,389.73999999999995
2703194,190003707864,2019,4201406,Araranguá,42,SC,21,M,0,1,1,4201406.0,Araranguá,42.0,SC,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,507.0,511.0,516.0,530.9,617.4,614.6,576.8,CDABBEAEEBDBEADABEAEEBCEDBEBACAABBDBDECBEAECA,ECCBABDBBADCBCEAEACACACBEABECABBAEDBADBDEACCB,BDABE99999BCBABDDBEBEAAECAACCBDCBCCBEBAAADBEBCCCDB,DACEBBABDBDBCEBCABCBBDAECDEBCCABEBDBCEABCBEAD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,140.0,620.0,C,C,C,C,4,C,A,B,C,A,A,B,B,B,A,B,A,A,C,A,A,B,A,C,B ,467.93999999999994
2703412,190003708082,2019,4201406,Araranguá,42,SC,16,M,1,1,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,509.0,514.0,516.0,446.4,504.9,533.0,461.7,CECADDAEBABEDCDABEDDCBCEBBBBBBDECECCDDDBBBBCB,CBECAABCCADACCBAADCABECEDBCABCAAACCDAEDBBAAEB,EBBAD99999CCDEDCBCBBAAADDBCBBEBBDBBDBDAAACCCEAACEA,AADEABACEECCADCBBCEBBEABECEACBDBEDABCDCCDEABA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,40.0,40.0,120.0,0.0,320.0,G,E,D,D,4,H,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,A,B ,389.2
2703447,190003708117,2019,4201406,Araranguá,42,SC,16,F,1,3,1,4201406.0,Araranguá,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,503.0,507.0,511.0,515.0,357.7,412.6,455.7,442.2,AEDBCDEEDBBBACBAEBECDACDBDACABDABDCBECDCBABCD,BEAEABDCDAECCABDBCBAEBEDBBDABBDACADBCDAEDBADA,99999DEABEECBDAEDBCBDACCBBECDACEDBBCABAACCBEDAABCB,ECBDDEACEBACBEEBCDACDAECBDBECAECDBDEAADADCEEC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,140.0,40.0,520.0,D,D,B,C,3,C,A,C,D,B,A,B,A,B,B,B,A,A,C,A,B,D,A,A,B ,333.64
2706099,190003710769,2019,4201406,Araranguá,42,SC,18,F,2,1,1,4201406.0,Araranguá,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,505.0,508.0,512.0,518.0,514.6,519.8,550.0,443.7,BBDBDABCCCBDDECEEBEBCABDBDDBDBACBCDCDDCEDADAD,AAABBCBDBEACACBBECABEDDAAEECCCCABECACCEABECBC,CDEDA99999CBEBAEDEBEAEEDEEDCBCEAEEDABDBBECAECABDBC,ECCCAECAAAEBDECECBCABAEBBCCAECEEBDCACDCDCEBDE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,80.0,80.0,80.0,460.0,B,C,A,F,4,C,A,B,C,B,B,B,B,B,A,A,B,B,C,A,A,E,A,B,B ,405.62
2706188,190003710858,2019,4201406,Araranguá,42,SC,16,F,1,3,1,4204608.0,Criciúma,42.0,SC,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,510.0,513.0,516.0,476.8,532.4,515.9,408.1,AECBEECCBBADDCDCBAEDAECDCDACBDCBACABDDCCBEEDA,EABCCEABADEDBAAADAECCBBCEADBDADACBECDACEBADBE,ABDCE99999CBBCAEEACEACDABCAEECBDDEACBDEBCAACBAECED,BAAEDBCEEDBEBCBCADEBCADBAEDBBAEDBBCECBCEAEDAB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,120.0,120.0,160.0,660.0,G,G,D,D,5,H,A,C,D,B,A,B,A,B,B,B,A,B,B,B,A,C,A,A,B ,386.64
2706297,190003710967,2019,4201406,Araranguá,42,SC,19,F,1,2,1,4323002.0,Viamão,43.0,RS,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,508.0,512.0,517.0,443.3,515.3,546.6,376.6,BCCBDDEDDCDEBADCABBBACCBADAADBCACDBBBCBEEDEAC,DBAABDBEEAABDDBAACECEDDCAADBABEABBEBCBEACEBAE,99999BDAABEDEBEECCCECBCCDBABEBCDEDAADDCBEADDCACDEC,BBABDAECBDDCABACBBAEDACDADBBCBCBEDDBCBDBDECBE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,80.0,80.0,60.0,440.0,C,A,C,B,5,D,A,B,D,A,A,B,A,B,A,B,A,B,B,A,A,E,A,A,B ,376.35999999999996
2706448,190003711118,2019,4201406,Araranguá,42,SC,26,F,1,1,1,4216503.0,São Joaquim,42.0,SC,1,10,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,507.0,511.0,517.0,540.4,630.8,581.0,559.3,DEDDDBACECBEBCABEBBAEBCACDAEBEBACAADBEEEDAEAC,AABAABABCAACBCCEEBCDCACCEDBCCABADEDCADBCBACAB,99999CBAACCCDABDDBDCAAAECDAECDBCCACDECACADCADCCCDB,CCEBBCEAEEAABDBBDACABDBBCECDCDCCDEABABEBECCBB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,180.0,140.0,120.0,100.0,660.0,E,E,A,A,3,C,A,B,C,A,A,B,A,A,B,A,A,A,B,A,A,D,A,B,B ,462.3
2709288,190003713958,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4204608.0,Criciúma,42.0,SC,2,0,2,1.0,0,42076463.0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,506.0,510.0,513.0,517.0,417.8,493.6,541.6,440.3,BDCDADCAEDECDACDDBCBECDADECACECECBBDAAEEDDEBE,CEECAEEAB*BEDAACCDBBBAECCDBEEACDDBDCAAABABDCC,ADCBA99999BBAEEDDAEECBDEEDAADCBBDCDEDEAEBEEEBDCAEC,ACBCECEABDEECCBDCCDDCAEAADEAAADBABDDCEAEACABE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,80.0,560.0,E,C,B,B,4,E,A,B,D,B,B,B,B,B,A,B,A,A,C,A,A,D,A,A,A ,378.65999999999997
2709299,190003713969,2019,4201406,Araranguá,42,SC,23,M,1,1,1,4314407.0,Pelotas,43.0,RS,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,D,B,2,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B ,
2709320,190003713990,2019,4201406,Araranguá,42,SC,19,F,1,1,1,4201406.0,Araranguá,42.0,SC,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201406,Araranguá,42,SC,1,1,1,1,504.0,509.0,514.0,516.0,609.5,605.5,604.6,714.8,BCBAEEBBEBBDEDDACCCEDDBEDDDBCDBDCCACBBABDCBDD,ACBBEEECABABADEEDAADBBEADCEDDCDBACCBBECBCEACD,EBBAD99999BACBCDEDEBEAADECECAECAABBDEBCAACCBCCAECD,BECEDEAADBCBBECBADEAEECEADDABACDACADBBEBCDBAB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,160.0,120.0,80.0,640.0,E,E,C,D,2,F,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B ,506.87999999999994
2822195,190003826869,2019,4201406,Araranguá,42,SC,18,F,1,1,1,4101002.0,Ampére,41.0,PR,2,0,2,1.0,0,42011930.0,4204608.0,Criciúma,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204608,Criciúma,42,SC,0,1,1,0,,510.0,513.0,,,454.5,456.9,,,CEBDEBDCAACADAACEBDBCEADCAEABBEACEDEACAEBBCEC,DDBAE99999CBACEDCAEEDBEEBCADAAEAADBDCCABBCBBEEACDB,,0,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1.0,100.0,120.0,100.0,100.0,0.0,420.0,C,C,A,B,5,C,A,B,D,B,C,B,B,C,B,B,A,B,B,B,A,E,A,A,B ,
